kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
I,53.0,,,,10.258065384031125,,,,,61.0,,9.0,
I,54.0,,,,121.32517329641986,,,,,63.0,,4.0,
I,55.0,,,,12.14005569985524,,,,,65.0,,1.0,
I,56.0,,,,117.85163270013773,,,,,66.0,,0.0,
I,57.0,,,,39.76258218260814,,,,,67.0,,3.0,
I,58.0,,,,257.7914265597589,,,,,68.0,,8.0,
I,59.0,,,,285.08464037230857,,,,,69.0,,9.0,
I,60.0,,,,101.82996165490896,,,,,70.0,,0.0,
I,61.0,,,,94.23884363766622,,,,,71.0,,7.0,
I,62.0,,,,1555.0199662107957,,,,,73.0,,4.0,
I,63.0,,,,12.545963302983992,,,,,74.0,,3.0,
I,64.0,,,,176.6980801754316,,,,,76.0,,10.0,
I,65.0,,,,199.788913612879,,,,,77.0,,1.0,
I,66.0,,,,28.509204011422607,,,,,78.0,,4.0,
I,67.0,,,,98.44740977080043,,,,,79.0,,10.0,
I,68.0,,,,41.83216373238114,,,,,80.0,,1.0,
I,69.0,,,,54.33364508593732,,,,,82.0,,1.0,
I,70.0,,,,33.99135924106835,,,,,83.0,,3.0,
I,71.0,,,,92.81267059533975,,,,,84.0,,2.0,
I,72.0,,,,5.524982951350735,,,,,85.0,,0.0,
I,73.0,,,,7.57852358629232,,,,,87.0,,0.0,
I,74.0,,,,89.7508678163844,,,,,89.0,,4.0,
I,75.0,,,,222.18431510982927,,,,,90.0,,1.0,
I,76.0,,,,9.980910783105575,,,,,91.0,,7.0,
I,77.0,,,,418.88904446165964,,,,,92.0,,7.0,
I,78.0,,,,230.95979835504622,,,,,93.0,,2.0,
I,79.0,,,,52.5722193884859,,,,,94.0,,9.0,
I,80.0,,,,54.91906679122616,,,,,95.0,,7.0,
I,81.0,,,,149.4976993017182,,,,,98.0,,4.0,
I,82.0,,,,386.0140417909882,,,,,99.0,,9.0,
I,83.0,,,,335.8919754107916,,,,,101.0,,7.0,
I,84.0,,,,13.74844938454493,,,,,103.0,,4.0,
I,85.0,,,,809.7297106510412,,,,,104.0,,2.0,
I,86.0,,,,187.72605686009913,,,,,105.0,,9.0,
I,87.0,,,,33.939168577290005,,,,,106.0,,2.0,
I,88.0,,,,49.68929165604847,,,,,109.0,,0.0,
I,89.0,,,,18.458066612902474,,,,,110.0,,4.0,
I,90.0,,,,44.48054840708573,,,,,111.0,,7.0,
I,91.0,,,,85.6389162773574,,,,,112.0,,6.0,
I,92.0,,,,222.85072919467456,,,,,114.0,,6.0,
I,93.0,,,,283.19974739134545,,,,,115.0,,7.0,
I,94.0,,,,250.1878165189877,,,,,116.0,,3.0,
I,95.0,,,,107.29561331048662,,,,,117.0,,2.0,
I,96.0,,,,60.65749600449788,,,,,118.0,,9.0,
I,97.0,,,,3.540640538587565,,,,,119.0,,3.0,
I,98.0,,,,119.40809341110307,,,,,120.0,,2.0,
I,99.0,,,,151.36635441501372,,,,,121.0,,2.0,
I,100.0,,,,750.4569000430861,,,,,122.0,,0.0,
I,101.0,,,,7.265310165178642,,,,,123.0,,2.0,
I,102.0,,,,50.985810672374406,,,,,124.0,,7.0,
I,103.0,,,,70.95158543225759,,,,,125.0,,2.0,
I,104.0,,,,51.41671577741112,,,,,126.0,,10.0,
I,105.0,,,,422.510718750311,,,,,127.0,,0.0,
I,106.0,,,,93.28622870302152,,,,,129.0,,6.0,
I,107.0,,,,120.69494820783997,,,,,130.0,,5.0,
I,108.0,,,,4.931052561467721,,,,,131.0,,7.0,
I,109.0,,,,346.2613406071051,,,,,132.0,,5.0,
I,110.0,,,,59.4591139314567,,,,,133.0,,2.0,
I,111.0,,,,170.9137660113476,,,,,134.0,,3.0,
I,112.0,,,,42.74930400008478,,,,,135.0,,7.0,
I,113.0,,,,31.334357129755467,,,,,136.0,,9.0,
I,114.0,,,,22.847356799747477,,,,,139.0,,1.0,
I,115.0,,,,318.26440761148024,,,,,140.0,,1.0,
I,116.0,,,,68.90017552595222,,,,,141.0,,10.0,
I,117.0,,,,136.7174410854475,,,,,143.0,,8.0,
I,118.0,,,,191.34857285715375,,,,,144.0,,8.0,
I,119.0,,,,467.62699997750735,,,,,145.0,,0.0,
I,120.0,,,,1008.3734886487154,,,,,146.0,,4.0,
I,121.0,,,,3.818103512383101,,,,,147.0,,2.0,
I,122.0,,,,88.99457459777321,,,,,148.0,,10.0,
I,123.0,,,,329.5561002892123,,,,,149.0,,0.0,
I,124.0,,,,62.655181743912294,,,,,150.0,,3.0,
I,125.0,,,,55.46138250476048,,,,,151.0,,10.0,
I,126.0,,,,511.72720248431506,,,,,152.0,,4.0,
I,127.0,,,,29.47731382871599,,,,,153.0,,2.0,
I,128.0,,,,6.77886805981049,,,,,154.0,,9.0,
I,129.0,,,,42.75694626945252,,,,,155.0,,0.0,
I,130.0,,,,21.30922339326746,,,,,156.0,,7.0,
I,131.0,,,,69.32630539046235,,,,,157.0,,4.0,
I,132.0,,,,35.52176962225435,,,,,158.0,,6.0,
I,133.0,,,,73.1565152459638,,,,,159.0,,8.0,
I,134.0,,,,94.94257058141639,,,,,160.0,,1.0,
I,135.0,,,,2.1347067379130564,,,,,161.0,,0.0,
I,136.0,,,,31.150576788385926,,,,,162.0,,8.0,
I,137.0,,,,93.85589653108495,,,,,163.0,,7.0,
I,138.0,,,,145.52208625426516,,,,,164.0,,6.0,
I,139.0,,,,50.03998956349023,,,,,165.0,,7.0,
I,140.0,,,,112.77646794673029,,,,,166.0,,0.0,
I,141.0,,,,334.62790963647905,,,,,167.0,,1.0,
I,142.0,,,,203.92361510524896,,,,,168.0,,2.0,
I,143.0,,,,395.9064258523124,,,,,169.0,,3.0,
I,144.0,,,,356.7852141177156,,,,,170.0,,1.0,
I,145.0,,,,42.15431676967302,,,,,171.0,,1.0,
I,146.0,,,,242.94376910601878,,,,,172.0,,1.0,
I,147.0,,,,215.15652732444514,,,,,174.0,,1.0,
I,148.0,,,,27.017719336462704,,,,,175.0,,0.0,
I,149.0,,,,136.97614294421874,,,,,178.0,,4.0,
I,150.0,,,,173.55124189910853,,,,,179.0,,7.0,
I,151.0,,,,18.73963436752149,,,,,180.0,,4.0,
I,152.0,,,,6.122907715107321,,,,,181.0,,0.0,
I,153.0,,,,53.74246302795695,,,,,182.0,,3.0,
I,154.0,,,,403.06432649954326,,,,,183.0,,8.0,
I,155.0,,,,20.269431185703795,,,,,184.0,,2.0,
I,156.0,,,,333.30298023105615,,,,,186.0,,7.0,
I,157.0,,,,376.140965983696,,,,,187.0,,2.0,
I,158.0,,,,37.05805392512994,,,,,188.0,,10.0,
I,159.0,,,,186.84256506404924,,,,,189.0,,4.0,
I,160.0,,,,30.25614405893685,,,,,191.0,,10.0,
I,161.0,,,,54.04888339034556,,,,,192.0,,7.0,
I,162.0,,,,619.2586980806063,,,,,193.0,,2.0,
I,163.0,,,,79.24703345649546,,,,,194.0,,1.0,
I,164.0,,,,197.23930901774875,,,,,197.0,,4.0,
I,165.0,,,,98.51469262320205,,,,,198.0,,7.0,
I,166.0,,,,71.0103251435814,,,,,199.0,,5.0,
I,167.0,,,,123.17586860758983,,,,,200.0,,0.0,
I,168.0,,,,39.87530414784506,,,,,201.0,,6.0,
I,169.0,,,,437.2576248827181,,,,,202.0,,1.0,
I,170.0,,,,292.40443594959004,,,,,203.0,,8.0,
I,171.0,,,,189.48758615006986,,,,,204.0,,8.0,
I,172.0,,,,202.18512488919228,,,,,205.0,,8.0,
I,173.0,,,,54.139281028347796,,,,,206.0,,0.0,
I,174.0,,,,19.073189187095934,,,,,207.0,,5.0,
I,175.0,,,,115.37713413249418,,,,,208.0,,0.0,
I,176.0,,,,2.832512430870052,,,,,209.0,,6.0,
I,177.0,,,,599.8977189292228,,,,,210.0,,10.0,
I,178.0,,,,5.187172697285019,,,,,211.0,,0.0,
I,179.0,,,,0.0,,,,,212.0,,6.0,
I,180.0,,,,115.3637665636762,,,,,213.0,,1.0,
I,181.0,,,,16.261763467781226,,,,,214.0,,1.0,
I,182.0,,,,51.05135619520192,,,,,215.0,,6.0,
I,183.0,,,,183.00137784541076,,,,,216.0,,9.0,
I,184.0,,,,138.05165891761226,,,,,217.0,,0.0,
I,185.0,,,,47.92571119286255,,,,,218.0,,3.0,
I,186.0,,,,20.21135262517704,,,,,219.0,,0.0,
I,187.0,,,,475.049007533205,,,,,222.0,,7.0,
I,188.0,,,,293.4811354883163,,,,,223.0,,10.0,
I,189.0,,,,225.95387446377947,,,,,224.0,,3.0,
I,190.0,,,,52.22484313996623,,,,,225.0,,4.0,
I,191.0,,,,294.8828518362932,,,,,226.0,,6.0,
I,192.0,,,,363.02332135805216,,,,,227.0,,1.0,
I,193.0,,,,7.917303130980577,,,,,228.0,,5.0,
I,194.0,,,,5.874923021757899,,,,,229.0,,3.0,
I,195.0,,,,75.30617421345279,,,,,230.0,,10.0,
I,196.0,,,,152.36874967738459,,,,,231.0,,3.0,
I,197.0,,,,85.07576307510058,,,,,232.0,,6.0,
I,198.0,,,,669.0600083804693,,,,,233.0,,4.0,
I,199.0,,,,151.321878326,,,,,234.0,,3.0,
I,200.0,,,,107.44403178385568,,,,,235.0,,1.0,
I,201.0,,,,357.24729329191035,,,,,236.0,,8.0,
I,202.0,,,,364.44267916122453,,,,,237.0,,6.0,
I,203.0,,,,31.739756311659946,,,,,238.0,,0.0,
I,204.0,,,,15.261028297175194,,,,,239.0,,6.0,
I,205.0,,,,631.858967422994,,,,,240.0,,9.0,
I,206.0,,,,157.42624317945464,,,,,241.0,,2.0,
I,207.0,,,,26.304305212708005,,,,,242.0,,3.0,
I,208.0,,,,7.155489259942647,,,,,243.0,,3.0,
I,209.0,,,,266.02665528296444,,,,,245.0,,2.0,
I,210.0,,,,297.8104449061855,,,,,247.0,,3.0,
I,211.0,,,,864.9944325955286,,,,,249.0,,0.0,
I,212.0,,,,121.08989247783902,,,,,250.0,,7.0,
I,213.0,,,,17.962708208000905,,,,,251.0,,3.0,
I,214.0,,,,16.337526548273328,,,,,252.0,,5.0,
I,215.0,,,,94.45162866110702,,,,,253.0,,0.0,
I,216.0,,,,120.30847540059594,,,,,254.0,,0.0,
I,217.0,,,,149.98546140264128,,,,,255.0,,2.0,
I,218.0,,,,54.51847469462321,,,,,257.0,,3.0,
I,219.0,,,,43.5589839206478,,,,,258.0,,4.0,
I,220.0,,,,123.60200462601954,,,,,259.0,,7.0,
I,221.0,,,,111.65880288606863,,,,,260.0,,3.0,
I,222.0,,,,359.75893566189615,,,,,261.0,,2.0,
I,223.0,,,,38.27637530630635,,,,,262.0,,4.0,
I,224.0,,,,3.9555265395843575,,,,,263.0,,5.0,
I,225.0,,,,16.250578182547837,,,,,264.0,,5.0,
I,226.0,,,,122.11100806987967,,,,,265.0,,7.0,
I,227.0,,,,52.4631118786358,,,,,266.0,,10.0,
I,228.0,,,,250.03260450396346,,,,,267.0,,9.0,
I,229.0,,,,94.07024112702004,,,,,269.0,,2.0,
I,230.0,,,,38.84898858558274,,,,,270.0,,2.0,
I,231.0,,,,264.4796713001396,,,,,271.0,,2.0,
I,232.0,,,,125.8849158356479,,,,,272.0,,8.0,
I,233.0,,,,216.7858337091489,,,,,273.0,,9.0,
I,234.0,,,,16.637882746839285,,,,,275.0,,8.0,
I,235.0,,,,11.529556025026936,,,,,276.0,,8.0,
I,236.0,,,,73.31877092599817,,,,,277.0,,2.0,
I,237.0,,,,7.699537621426827,,,,,278.0,,9.0,
I,238.0,,,,42.34777936313593,,,,,279.0,,2.0,
I,239.0,,,,69.03544888322467,,,,,280.0,,0.0,
I,240.0,,,,420.37132214526196,,,,,281.0,,10.0,
I,241.0,,,,51.67093820440549,,,,,283.0,,0.0,
I,242.0,,,,121.50588064565208,,,,,284.0,,5.0,
I,243.0,,,,1.4660579130144091,,,,,285.0,,5.0,
I,244.0,,,,143.18564867653427,,,,,286.0,,0.0,
I,245.0,,,,242.9611766060223,,,,,287.0,,0.0,
I,246.0,,,,82.33786948553298,,,,,288.0,,5.0,
I,247.0,,,,25.298297529032542,,,,,289.0,,2.0,
I,248.0,,,,4.633268891028107,,,,,290.0,,0.0,
I,249.0,,,,91.61635265577793,,,,,291.0,,5.0,
I,250.0,,,,2.817744320838698,,,,,292.0,,2.0,
I,251.0,,,,191.14115851805397,,,,,293.0,,0.0,
I,252.0,,,,182.3701355481297,,,,,295.0,,0.0,
I,253.0,,,,111.32598393411857,,,,,296.0,,8.0,
I,254.0,,,,195.90412849307305,,,,,297.0,,5.0,
I,255.0,,,,16.361492822607314,,,,,298.0,,4.0,
I,256.0,,,,97.66937542433642,,,,,299.0,,2.0,
I,257.0,,,,514.8735921380603,,,,,300.0,,1.0,
I,258.0,,,,591.6607701537253,,,,,301.0,,10.0,
I,259.0,,,,161.6698919095848,,,,,302.0,,6.0,
I,260.0,,,,47.765724904535425,,,,,303.0,,5.0,
I,261.0,,,,194.136933824718,,,,,304.0,,4.0,
I,262.0,,,,140.16793312346906,,,,,305.0,,3.0,
I,263.0,,,,123.8416368411339,,,,,306.0,,1.0,
I,264.0,,,,20.835615739837866,,,,,307.0,,3.0,
I,265.0,,,,110.85786485647702,,,,,309.0,,4.0,
I,266.0,,,,79.69645839128097,,,,,310.0,,6.0,
I,267.0,,,,48.18900863619412,,,,,311.0,,0.0,
I,268.0,,,,39.11330317048965,,,,,312.0,,1.0,
I,269.0,,,,236.3877839343703,,,,,314.0,,2.0,
I,270.0,,,,52.75941536997731,,,,,315.0,,3.0,
I,271.0,,,,61.589925486267376,,,,,317.0,,2.0,
I,272.0,,,,17.2980232258585,,,,,318.0,,4.0,
I,273.0,,,,185.39363915703473,,,,,319.0,,7.0,
I,274.0,,,,3.9256607088542586,,,,,320.0,,4.0,
I,275.0,,,,43.33930719735555,,,,,321.0,,1.0,
I,276.0,,,,2.38858046374812,,,,,322.0,,1.0,
I,277.0,,,,1545.4942900401234,,,,,323.0,,4.0,
I,278.0,,,,6.366908572457099,,,,,324.0,,2.0,
I,279.0,,,,212.51459509779613,,,,,325.0,,4.0,
I,280.0,,,,35.465815107553674,,,,,327.0,,4.0,
I,281.0,,,,52.91811154979281,,,,,329.0,,4.0,
I,282.0,,,,135.63651243551536,,,,,330.0,,4.0,
I,283.0,,,,178.1603533529802,,,,,332.0,,4.0,
I,284.0,,,,37.87147448880528,,,,,333.0,,5.0,
I,285.0,,,,379.80065879562517,,,,,334.0,,5.0,
I,286.0,,,,215.78916466718277,,,,,335.0,,3.0,
I,287.0,,,,154.37692290834508,,,,,337.0,,4.0,
I,288.0,,,,71.34703392613197,,,,,339.0,,6.0,
I,289.0,,,,267.0508083057448,,,,,340.0,,6.0,
I,290.0,,,,79.89538112669155,,,,,341.0,,6.0,
I,291.0,,,,242.6474156662343,,,,,342.0,,2.0,
I,292.0,,,,60.58336337855763,,,,,343.0,,5.0,
I,293.0,,,,146.04023163675294,,,,,344.0,,5.0,
I,294.0,,,,134.44528897774657,,,,,345.0,,8.0,
I,295.0,,,,108.16799386107448,,,,,346.0,,2.0,
I,296.0,,,,304.5141156616401,,,,,347.0,,7.0,
I,297.0,,,,205.61983533814126,,,,,348.0,,3.0,
I,298.0,,,,47.603095205325594,,,,,349.0,,2.0,
I,299.0,,,,172.2899719699298,,,,,352.0,,1.0,
I,300.0,,,,0.7843161478040093,,,,,354.0,,8.0,
I,301.0,,,,14.509038983520115,,,,,355.0,,8.0,
I,302.0,,,,6.005052419893549,,,,,356.0,,1.0,
I,303.0,,,,3.048900092558254,,,,,357.0,,10.0,
I,304.0,,,,199.02663946863493,,,,,359.0,,3.0,
I,305.0,,,,184.8150666859972,,,,,361.0,,2.0,
I,306.0,,,,8.226745339450607,,,,,362.0,,9.0,
I,307.0,,,,67.26503006468705,,,,,363.0,,6.0,
I,308.0,,,,28.59681781544586,,,,,364.0,,9.0,
I,309.0,,,,266.17939450146315,,,,,365.0,,3.0,
I,310.0,,,,189.75682584785443,,,,,366.0,,4.0,
I,311.0,,,,138.86579995418884,,,,,367.0,,3.0,
I,312.0,,,,386.72851770380754,,,,,368.0,,2.0,
I,313.0,,,,115.00610838699914,,,,,370.0,,2.0,
I,314.0,,,,50.07352853184367,,,,,371.0,,6.0,
I,315.0,,,,287.4361792721914,,,,,372.0,,5.0,
I,316.0,,,,18.39767181768028,,,,,373.0,,7.0,
I,317.0,,,,36.78212762293416,,,,,374.0,,6.0,
I,318.0,,,,360.3797882130825,,,,,375.0,,10.0,
I,319.0,,,,2.1140654263244927,,,,,378.0,,0.0,
I,320.0,,,,84.84538538502682,,,,,379.0,,6.0,
I,321.0,,,,113.3309161400952,,,,,380.0,,3.0,
I,322.0,,,,13.520972621491845,,,,,381.0,,2.0,
I,323.0,,,,534.2451235199728,,,,,382.0,,5.0,
I,324.0,,,,201.5052067465938,,,,,383.0,,0.0,
I,325.0,,,,180.48008865764348,,,,,384.0,,7.0,
I,326.0,,,,383.4319559080763,,,,,385.0,,4.0,
I,327.0,,,,8.582536826359961,,,,,386.0,,9.0,
I,328.0,,,,70.36282368401582,,,,,387.0,,0.0,
I,329.0,,,,20.493013796559648,,,,,388.0,,7.0,
I,330.0,,,,171.28715375099802,,,,,389.0,,9.0,
I,331.0,,,,122.93067847721042,,,,,390.0,,9.0,
I,332.0,,,,140.8366240717937,,,,,391.0,,4.0,
I,333.0,,,,29.778796167143398,,,,,392.0,,8.0,
I,334.0,,,,280.08623161658,,,,,393.0,,8.0,
I,335.0,,,,0.7029628848685299,,,,,394.0,,3.0,
I,336.0,,,,140.75937490990665,,,,,395.0,,1.0,
I,337.0,,,,50.87206920190203,,,,,397.0,,1.0,
I,338.0,,,,4.489052386217048,,,,,398.0,,2.0,
I,339.0,,,,656.6310234825614,,,,,399.0,,2.0,
I,340.0,,,,14.695386131909526,,,,,400.0,,8.0,
I,341.0,,,,202.90288005261812,,,,,401.0,,0.0,
I,342.0,,,,71.65027393560634,,,,,402.0,,5.0,
I,343.0,,,,171.60169804236503,,,,,403.0,,6.0,
I,344.0,,,,313.7119444309841,,,,,404.0,,10.0,
I,345.0,,,,3.5158983566355806,,,,,406.0,,5.0,
I,346.0,,,,354.4661321934505,,,,,407.0,,9.0,
I,347.0,,,,3.350467657065226,,,,,408.0,,2.0,
I,348.0,,,,4.0430151783080035,,,,,409.0,,0.0,
I,349.0,,,,0.0,,,,,410.0,,0.0,
I,350.0,,,,112.5078995476461,,,,,411.0,,3.0,
I,351.0,,,,254.1646804014679,,,,,412.0,,1.0,
I,352.0,,,,63.34820141456875,,,,,413.0,,0.0,
I,353.0,,,,2.831649975612335,,,,,414.0,,5.0,
I,354.0,,,,49.39357552144748,,,,,415.0,,1.0,
I,355.0,,,,15.925913940260667,,,,,416.0,,7.0,
I,356.0,,,,2.124384323152539,,,,,417.0,,8.0,
I,357.0,,,,59.29720533575952,,,,,418.0,,8.0,
I,358.0,,,,45.19536534843482,,,,,419.0,,0.0,
I,359.0,,,,21.439038721678767,,,,,420.0,,3.0,
I,360.0,,,,22.144378692522437,,,,,421.0,,6.0,
I,361.0,,,,36.14408547586879,,,,,422.0,,8.0,
I,362.0,,,,243.56038729318954,,,,,423.0,,9.0,
I,363.0,,,,123.18416227121143,,,,,424.0,,2.0,
I,364.0,,,,530.9580433938479,,,,,425.0,,2.0,
I,365.0,,,,185.2932166487564,,,,,428.0,,2.0,
I,366.0,,,,57.63947534438195,,,,,429.0,,6.0,
I,367.0,,,,54.209964363724765,,,,,430.0,,9.0,
I,368.0,,,,84.35183626963682,,,,,431.0,,3.0,
I,369.0,,,,55.23413733868305,,,,,432.0,,3.0,
I,370.0,,,,46.58820932433691,,,,,433.0,,10.0,
I,371.0,,,,42.859485928217865,,,,,436.0,,4.0,
I,372.0,,,,365.6872619001168,,,,,437.0,,6.0,
I,373.0,,,,6.186577116156071,,,,,439.0,,0.0,
I,374.0,,,,486.8152221709447,,,,,440.0,,5.0,
I,375.0,,,,1034.754013781526,,,,,441.0,,7.0,
I,376.0,,,,178.94307571251633,,,,,442.0,,3.0,
I,377.0,,,,128.05533799470277,,,,,444.0,,10.0,
I,378.0,,,,54.1765843369564,,,,,445.0,,2.0,
I,379.0,,,,55.297016529710554,,,,,447.0,,7.0,
I,380.0,,,,296.5033553930314,,,,,448.0,,1.0,
I,381.0,,,,892.1240962698263,,,,,449.0,,8.0,
I,382.0,,,,44.282267068801005,,,,,451.0,,5.0,
I,383.0,,,,97.01917111574552,,,,,452.0,,9.0,
I,384.0,,,,404.6386652073935,,,,,453.0,,8.0,
I,385.0,,,,183.75467611175864,,,,,454.0,,3.0,
I,386.0,,,,363.48839184761977,,,,,455.0,,2.0,
I,387.0,,,,212.6768769183411,,,,,456.0,,0.0,
I,388.0,,,,68.20785143911728,,,,,457.0,,6.0,
I,389.0,,,,94.1194432828421,,,,,458.0,,0.0,
I,390.0,,,,190.45432489433657,,,,,460.0,,8.0,
I,391.0,,,,83.48927842416815,,,,,461.0,,9.0,
I,392.0,,,,157.99555428238074,,,,,462.0,,5.0,
I,393.0,,,,54.45910507479086,,,,,463.0,,8.0,
I,394.0,,,,128.09365849620056,,,,,464.0,,1.0,
I,395.0,,,,203.52772825854467,,,,,465.0,,2.0,
I,396.0,,,,99.70260840277531,,,,,466.0,,0.0,
I,397.0,,,,381.9317105068114,,,,,467.0,,10.0,
I,398.0,,,,1223.5769061053247,,,,,468.0,,7.0,
I,399.0,,,,88.97835797198174,,,,,470.0,,0.0,
I,400.0,,,,76.34155518044163,,,,,471.0,,4.0,
I,401.0,,,,378.52824425641427,,,,,472.0,,10.0,
I,402.0,,,,536.3369041922094,,,,,473.0,,0.0,
I,403.0,,,,304.3331264323997,,,,,474.0,,1.0,
I,404.0,,,,90.39231761872186,,,,,476.0,,10.0,
I,405.0,,,,134.67788349522615,,,,,478.0,,0.0,
I,406.0,,,,1066.7139587298693,,,,,479.0,,0.0,
I,407.0,,,,189.19888437173523,,,,,480.0,,1.0,
I,408.0,,,,16.18421295523744,,,,,481.0,,3.0,
I,409.0,,,,19.762581567352413,,,,,482.0,,2.0,
I,410.0,,,,934.0764946723535,,,,,483.0,,4.0,
I,411.0,,,,208.83759193427196,,,,,484.0,,0.0,
I,412.0,,,,464.4995505084964,,,,,486.0,,6.0,
I,413.0,,,,4.248768646305078,,,,,487.0,,0.0,
I,414.0,,,,30.421820709712012,,,,,488.0,,4.0,
I,415.0,,,,91.28440706776863,,,,,489.0,,0.0,
I,416.0,,,,50.396543294197556,,,,,490.0,,1.0,
I,417.0,,,,127.11734967239151,,,,,491.0,,8.0,
I,418.0,,,,91.29618527397739,,,,,492.0,,6.0,
I,419.0,,,,4.260202219990038,,,,,493.0,,3.0,
I,420.0,,,,53.77541944542457,,,,,495.0,,7.0,
I,421.0,,,,182.86113919712216,,,,,497.0,,7.0,
I,422.0,,,,5.966427934355388,,,,,498.0,,6.0,
I,423.0,,,,115.44393239043544,,,,,499.0,,6.0,
I,424.0,,,,270.64430044398097,,,,,500.0,,0.0,
I,425.0,,,,83.14237513934128,,,,,501.0,,9.0,
I,426.0,,,,7.342425767925818,,,,,502.0,,4.0,
I,427.0,,,,55.58286976511906,,,,,503.0,,6.0,
I,428.0,,,,90.00129038449987,,,,,504.0,,1.0,
I,429.0,,,,670.5636157532689,,,,,505.0,,0.0,
I,430.0,,,,180.38589790580605,,,,,506.0,,7.0,
I,431.0,,,,39.13136273398122,,,,,507.0,,0.0,
I,432.0,,,,68.72903404463841,,,,,508.0,,0.0,
I,433.0,,,,29.216050062462784,,,,,509.0,,5.0,
I,434.0,,,,114.54904895803011,,,,,510.0,,1.0,
I,435.0,,,,118.75340344150891,,,,,512.0,,4.0,
I,436.0,,,,897.0818590642391,,,,,513.0,,4.0,
I,437.0,,,,94.02273831701102,,,,,514.0,,7.0,
I,438.0,,,,36.197104180344205,,,,,515.0,,1.0,
I,439.0,,,,257.78529471455255,,,,,516.0,,4.0,
I,440.0,,,,116.52832413203312,,,,,517.0,,1.0,
I,441.0,,,,262.6698987088464,,,,,520.0,,7.0,
I,442.0,,,,36.69300411085849,,,,,523.0,,10.0,
I,443.0,,,,2.1250346825282977,,,,,524.0,,3.0,
I,444.0,,,,4.70484296442474,,,,,525.0,,2.0,
I,445.0,,,,132.6025334383733,,,,,526.0,,4.0,
I,446.0,,,,68.519214916072,,,,,527.0,,5.0,
I,447.0,,,,4.518001856154175,,,,,528.0,,9.0,
