kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
I,45.0,,,,70.48215707991184,,,,,51.0,,2.0,
I,46.0,,,,89.598296395456,,,,,52.0,,4.0,
I,47.0,,,,144.0120432716139,,,,,53.0,,1.0,
I,48.0,,,,205.564672424447,,,,,54.0,,2.0,
I,49.0,,,,530.4421168115208,,,,,57.0,,2.0,
I,50.0,,,,105.53686639549763,,,,,58.0,,2.0,
I,51.0,,,,152.32883340963053,,,,,59.0,,2.0,
I,52.0,,,,84.08592180242334,,,,,60.0,,2.0,
I,53.0,,,,184.05050159572284,,,,,61.0,,4.0,
I,54.0,,,,99.63412208738436,,,,,62.0,,3.0,
I,55.0,,,,38.40469036744848,,,,,63.0,,1.0,
I,56.0,,,,79.99084207694062,,,,,64.0,,0.0,
I,57.0,,,,75.87188923231847,,,,,65.0,,2.0,
I,58.0,,,,114.54545261202689,,,,,66.0,,2.0,
I,59.0,,,,211.9318522559043,,,,,67.0,,1.0,
I,60.0,,,,143.64408174360904,,,,,68.0,,2.0,
I,61.0,,,,32.55315184241091,,,,,69.0,,2.0,
I,62.0,,,,43.519894932545995,,,,,70.0,,0.0,
I,63.0,,,,73.81235768546604,,,,,71.0,,2.0,
I,64.0,,,,129.69510677490558,,,,,72.0,,1.0,
I,65.0,,,,60.70990766170619,,,,,73.0,,2.0,
I,66.0,,,,83.38078896304978,,,,,74.0,,2.0,
I,67.0,,,,45.25146783575687,,,,,75.0,,2.0,
I,68.0,,,,161.84918736957647,,,,,76.0,,2.0,
I,69.0,,,,45.571450615706816,,,,,77.0,,2.0,
I,70.0,,,,176.3868296590709,,,,,78.0,,1.0,
I,71.0,,,,29.659904859457654,,,,,79.0,,1.0,
I,72.0,,,,197.48019647484494,,,,,80.0,,2.0,
I,73.0,,,,0.0,,,,,81.0,,1.0,
I,74.0,,,,44.123944258479646,,,,,82.0,,1.0,
I,75.0,,,,74.83757814489863,,,,,85.0,,0.0,
I,76.0,,,,53.66273401747674,,,,,86.0,,4.0,
I,77.0,,,,59.561795256175294,,,,,87.0,,2.0,
I,78.0,,,,312.2599971689927,,,,,89.0,,3.0,
I,79.0,,,,76.16347001482598,,,,,90.0,,3.0,
I,80.0,,,,28.245739991641464,,,,,91.0,,4.0,
I,81.0,,,,117.61457725072958,,,,,92.0,,4.0,
I,82.0,,,,6.155472251217038,,,,,93.0,,5.0,
I,83.0,,,,53.24312113630872,,,,,94.0,,0.0,
I,84.0,,,,246.05134495755382,,,,,95.0,,0.0,
I,85.0,,,,1.8299355204260344,,,,,96.0,,1.0,
I,86.0,,,,39.808453849629025,,,,,98.0,,3.0,
I,87.0,,,,78.20870565192476,,,,,99.0,,0.0,
I,88.0,,,,6.660863959684633,,,,,100.0,,0.0,
I,89.0,,,,9.287000335010307,,,,,101.0,,0.0,
I,90.0,,,,72.56876440373009,,,,,102.0,,0.0,
I,91.0,,,,141.42340594105585,,,,,103.0,,4.0,
I,92.0,,,,13.489903977863271,,,,,104.0,,3.0,
I,93.0,,,,132.36036052768125,,,,,105.0,,2.0,
I,94.0,,,,54.30256244816175,,,,,106.0,,5.0,
I,95.0,,,,38.078362485471146,,,,,107.0,,1.0,
I,96.0,,,,88.02070498279429,,,,,108.0,,1.0,
I,97.0,,,,132.17830950303258,,,,,109.0,,2.0,
I,98.0,,,,125.98203274504961,,,,,110.0,,3.0,
I,99.0,,,,155.38261750310687,,,,,111.0,,2.0,
I,100.0,,,,66.11493354984103,,,,,112.0,,1.0,
I,101.0,,,,22.700827711039373,,,,,113.0,,2.0,
I,102.0,,,,30.531496412999186,,,,,114.0,,1.0,
I,103.0,,,,60.350768376393596,,,,,115.0,,2.0,
I,104.0,,,,79.75837246877532,,,,,116.0,,3.0,
I,105.0,,,,86.94562331956146,,,,,117.0,,2.0,
I,106.0,,,,71.30039223050177,,,,,118.0,,0.0,
I,107.0,,,,88.67771418529206,,,,,119.0,,0.0,
I,108.0,,,,73.13598990654489,,,,,121.0,,0.0,
I,109.0,,,,74.14306337394926,,,,,122.0,,2.0,
I,110.0,,,,60.470859372805926,,,,,123.0,,1.0,
I,111.0,,,,21.679191113290255,,,,,124.0,,0.0,
I,112.0,,,,38.77647118399204,,,,,125.0,,1.0,
I,113.0,,,,196.61519927212146,,,,,126.0,,4.0,
I,114.0,,,,211.60576699575486,,,,,127.0,,3.0,
I,115.0,,,,163.48508376231337,,,,,128.0,,0.0,
I,116.0,,,,112.85910113140044,,,,,129.0,,0.0,
I,117.0,,,,72.824280030577,,,,,130.0,,4.0,
I,118.0,,,,93.41309405594704,,,,,131.0,,3.0,
I,119.0,,,,52.526138774204284,,,,,132.0,,1.0,
I,120.0,,,,0.0,,,,,133.0,,0.0,
I,121.0,,,,57.788844499181465,,,,,134.0,,0.0,
I,122.0,,,,82.90412583200423,,,,,135.0,,0.0,
I,123.0,,,,75.38860048063601,,,,,136.0,,1.0,
I,124.0,,,,61.16484891934928,,,,,137.0,,3.0,
I,125.0,,,,46.43907267256862,,,,,138.0,,2.0,
I,126.0,,,,244.35827085922637,,,,,140.0,,1.0,
I,127.0,,,,322.6016445941712,,,,,141.0,,0.0,
I,128.0,,,,71.05223120691839,,,,,143.0,,1.0,
I,129.0,,,,26.425993667891245,,,,,144.0,,2.0,
I,130.0,,,,2.734769950768727,,,,,145.0,,1.0,
I,131.0,,,,0.0,,,,,146.0,,2.0,
I,132.0,,,,258.66458916739833,,,,,147.0,,0.0,
I,133.0,,,,53.99882617623384,,,,,148.0,,1.0,
I,134.0,,,,284.5783358601677,,,,,149.0,,2.0,
I,135.0,,,,64.99160491370249,,,,,150.0,,0.0,
I,136.0,,,,44.82762697955184,,,,,151.0,,0.0,
I,137.0,,,,0.0,,,,,152.0,,0.0,
I,138.0,,,,154.65282738407026,,,,,153.0,,1.0,
I,139.0,,,,55.97036482687299,,,,,154.0,,2.0,
I,140.0,,,,30.301035772356403,,,,,155.0,,4.0,
I,141.0,,,,27.134094081875837,,,,,156.0,,0.0,
I,142.0,,,,45.84468005398318,,,,,157.0,,3.0,
I,143.0,,,,13.349767585913812,,,,,158.0,,2.0,
I,144.0,,,,53.15373692979869,,,,,160.0,,1.0,
I,145.0,,,,182.70642257282356,,,,,162.0,,1.0,
I,146.0,,,,103.06153708647705,,,,,163.0,,0.0,
I,147.0,,,,52.64774295015716,,,,,164.0,,5.0,
I,148.0,,,,103.72854950725629,,,,,165.0,,4.0,
I,149.0,,,,84.21242461175962,,,,,167.0,,2.0,
I,150.0,,,,252.18539889698727,,,,,168.0,,3.0,
I,151.0,,,,10.149447872735148,,,,,169.0,,0.0,
I,152.0,,,,48.83471205443824,,,,,171.0,,2.0,
I,153.0,,,,122.66673396455077,,,,,172.0,,1.0,
I,154.0,,,,13.677453263681956,,,,,173.0,,1.0,
I,155.0,,,,16.736009268782894,,,,,174.0,,1.0,
I,156.0,,,,36.74504682679924,,,,,175.0,,2.0,
I,157.0,,,,26.614779216672343,,,,,176.0,,0.0,
I,158.0,,,,88.59328125768155,,,,,177.0,,1.0,
I,159.0,,,,71.4772859047906,,,,,178.0,,3.0,
I,160.0,,,,172.6216506159047,,,,,179.0,,2.0,
I,161.0,,,,39.533376817416475,,,,,180.0,,1.0,
I,162.0,,,,140.39290334460517,,,,,181.0,,0.0,
I,163.0,,,,278.9937989555673,,,,,182.0,,2.0,
I,164.0,,,,169.27817092165262,,,,,183.0,,3.0,
I,165.0,,,,55.26615014224984,,,,,184.0,,0.0,
I,166.0,,,,167.6338085066134,,,,,186.0,,2.0,
I,167.0,,,,134.40271414895474,,,,,187.0,,3.0,
I,168.0,,,,0.9071256573138851,,,,,188.0,,1.0,
I,169.0,,,,94.91379813487902,,,,,190.0,,1.0,
I,170.0,,,,44.74473218034348,,,,,191.0,,2.0,
I,171.0,,,,44.536724408077546,,,,,192.0,,0.0,
I,172.0,,,,30.61624533240307,,,,,193.0,,3.0,
I,173.0,,,,5.0889529229759,,,,,194.0,,0.0,
I,174.0,,,,9.236160419530473,,,,,196.0,,0.0,
I,175.0,,,,31.481897773505008,,,,,197.0,,2.0,
I,176.0,,,,98.41930758694593,,,,,198.0,,0.0,
I,177.0,,,,9.117543525990852,,,,,199.0,,2.0,
I,178.0,,,,87.2031286659073,,,,,200.0,,2.0,
I,179.0,,,,65.44685227860622,,,,,201.0,,2.0,
I,180.0,,,,58.10024266039592,,,,,202.0,,2.0,
I,181.0,,,,33.65330588408435,,,,,203.0,,1.0,
I,182.0,,,,82.450582259087,,,,,204.0,,1.0,
I,183.0,,,,109.53448296820365,,,,,205.0,,0.0,
I,184.0,,,,112.93724449032462,,,,,206.0,,0.0,
I,185.0,,,,15.615372926992382,,,,,207.0,,5.0,
I,186.0,,,,97.10476740621544,,,,,208.0,,2.0,
I,187.0,,,,167.2349818443838,,,,,209.0,,2.0,
I,188.0,,,,63.434247930006784,,,,,210.0,,3.0,
I,189.0,,,,46.26501950705168,,,,,212.0,,0.0,
I,190.0,,,,176.66924840691448,,,,,213.0,,1.0,
I,191.0,,,,90.16353644211517,,,,,214.0,,3.0,
I,192.0,,,,63.10697318402254,,,,,215.0,,0.0,
I,193.0,,,,90.93561821617311,,,,,216.0,,1.0,
I,194.0,,,,177.10429996911253,,,,,217.0,,1.0,
I,195.0,,,,40.08240816724386,,,,,218.0,,1.0,
I,196.0,,,,40.07505182314988,,,,,219.0,,1.0,
I,197.0,,,,13.872767928457888,,,,,220.0,,0.0,
I,198.0,,,,104.9351269977887,,,,,221.0,,0.0,
I,199.0,,,,100.11161156527453,,,,,222.0,,1.0,
I,200.0,,,,302.5101547736996,,,,,223.0,,2.0,
I,201.0,,,,5.442753943883311,,,,,224.0,,1.0,
I,202.0,,,,130.91981385706933,,,,,225.0,,4.0,
I,203.0,,,,64.9337881265126,,,,,226.0,,2.0,
I,204.0,,,,40.55819866046355,,,,,227.0,,2.0,
I,205.0,,,,60.32284890355453,,,,,228.0,,0.0,
I,206.0,,,,93.37602933832812,,,,,229.0,,0.0,
I,207.0,,,,207.7163771348746,,,,,230.0,,3.0,
I,208.0,,,,19.09642838431958,,,,,232.0,,5.0,
I,209.0,,,,67.38383787306034,,,,,233.0,,3.0,
I,210.0,,,,91.09216644055768,,,,,234.0,,4.0,
I,211.0,,,,40.905366985901225,,,,,235.0,,2.0,
I,212.0,,,,116.97956644567755,,,,,236.0,,2.0,
I,213.0,,,,42.692616368542474,,,,,237.0,,2.0,
I,214.0,,,,75.18072134437196,,,,,238.0,,2.0,
I,215.0,,,,66.53560471538357,,,,,239.0,,0.0,
I,216.0,,,,155.03968617913011,,,,,241.0,,3.0,
I,217.0,,,,43.602604495144966,,,,,242.0,,4.0,
I,218.0,,,,65.27755057313072,,,,,243.0,,3.0,
I,219.0,,,,106.20389313440074,,,,,244.0,,0.0,
I,220.0,,,,132.61797616962534,,,,,245.0,,0.0,
I,221.0,,,,131.61974514575263,,,,,246.0,,5.0,
I,222.0,,,,53.274495260287516,,,,,247.0,,4.0,
I,223.0,,,,238.72996102911577,,,,,248.0,,1.0,
I,224.0,,,,70.07289627024467,,,,,249.0,,1.0,
I,225.0,,,,67.74348038729032,,,,,250.0,,3.0,
I,226.0,,,,117.57319427154735,,,,,251.0,,0.0,
I,227.0,,,,45.7010970767717,,,,,252.0,,1.0,
I,228.0,,,,119.67316269487849,,,,,253.0,,1.0,
I,229.0,,,,53.26154205141756,,,,,254.0,,1.0,
I,230.0,,,,77.05052196362747,,,,,255.0,,0.0,
I,231.0,,,,31.127257028501433,,,,,257.0,,2.0,
I,232.0,,,,140.94791708084392,,,,,258.0,,1.0,
I,233.0,,,,51.91122483578196,,,,,259.0,,4.0,
I,234.0,,,,18.773093009367827,,,,,260.0,,1.0,
I,235.0,,,,147.6101931050334,,,,,261.0,,3.0,
I,236.0,,,,188.44831890096594,,,,,263.0,,4.0,
I,237.0,,,,5.730272531989705,,,,,264.0,,4.0,
I,238.0,,,,31.260231478729125,,,,,265.0,,2.0,
I,239.0,,,,4.773597723974616,,,,,266.0,,1.0,
I,240.0,,,,113.45894880851905,,,,,267.0,,1.0,
I,241.0,,,,16.468395360991977,,,,,268.0,,1.0,
I,242.0,,,,97.44133915050301,,,,,269.0,,4.0,
I,243.0,,,,41.60027663287299,,,,,270.0,,0.0,
I,244.0,,,,34.75071450998223,,,,,271.0,,0.0,
I,245.0,,,,175.12402823094268,,,,,272.0,,0.0,
I,246.0,,,,75.22158791574014,,,,,273.0,,5.0,
I,247.0,,,,43.99841784072332,,,,,274.0,,2.0,
I,248.0,,,,171.55062192833927,,,,,276.0,,2.0,
I,249.0,,,,97.25979095324294,,,,,277.0,,1.0,
I,250.0,,,,73.16976625838345,,,,,279.0,,2.0,
I,251.0,,,,53.635732106012306,,,,,280.0,,2.0,
I,252.0,,,,73.94203404198286,,,,,282.0,,3.0,
I,253.0,,,,20.898742389477608,,,,,284.0,,0.0,
I,254.0,,,,173.63877784536115,,,,,285.0,,3.0,
I,255.0,,,,6.06234770567756,,,,,286.0,,3.0,
I,256.0,,,,0.0,,,,,287.0,,4.0,
I,257.0,,,,165.43981519358414,,,,,288.0,,2.0,
I,258.0,,,,61.68833803910697,,,,,289.0,,2.0,
I,259.0,,,,21.739705067941696,,,,,290.0,,2.0,
I,260.0,,,,65.79984204222922,,,,,291.0,,0.0,
I,261.0,,,,193.23061355298643,,,,,292.0,,2.0,
I,262.0,,,,98.16911452875809,,,,,293.0,,2.0,
I,263.0,,,,38.69556550270177,,,,,294.0,,0.0,
I,264.0,,,,160.0488193711652,,,,,296.0,,0.0,
I,265.0,,,,151.14418215122407,,,,,297.0,,0.0,
I,266.0,,,,97.06575388883726,,,,,298.0,,3.0,
I,267.0,,,,90.01682937315826,,,,,299.0,,1.0,
I,268.0,,,,137.084117985128,,,,,301.0,,3.0,
I,269.0,,,,141.47449522315029,,,,,303.0,,2.0,
I,270.0,,,,106.42557115215997,,,,,304.0,,0.0,
I,271.0,,,,43.08951533157211,,,,,306.0,,3.0,
I,272.0,,,,17.63463092225984,,,,,307.0,,1.0,
I,273.0,,,,865.522862633838,,,,,308.0,,3.0,
I,274.0,,,,60.73276484758804,,,,,309.0,,1.0,
I,275.0,,,,262.81536568376595,,,,,310.0,,2.0,
I,276.0,,,,152.42460916556536,,,,,311.0,,0.0,
I,277.0,,,,180.81930469011047,,,,,312.0,,2.0,
I,278.0,,,,87.60452890194779,,,,,313.0,,3.0,
I,279.0,,,,160.61496007217593,,,,,314.0,,0.0,
I,280.0,,,,28.689366268123905,,,,,315.0,,1.0,
I,281.0,,,,13.051956345122464,,,,,316.0,,2.0,
I,282.0,,,,63.401082921969646,,,,,318.0,,1.0,
I,283.0,,,,194.698697250813,,,,,319.0,,2.0,
I,284.0,,,,27.006421381057194,,,,,320.0,,2.0,
I,285.0,,,,181.34938884959814,,,,,321.0,,0.0,
I,286.0,,,,138.87476143143792,,,,,322.0,,4.0,
I,287.0,,,,67.92789424841712,,,,,324.0,,3.0,
I,288.0,,,,95.16883652645637,,,,,325.0,,2.0,
I,289.0,,,,39.08950005646574,,,,,326.0,,5.0,
I,290.0,,,,182.71951447190435,,,,,327.0,,0.0,
I,291.0,,,,86.69732276419718,,,,,328.0,,1.0,
I,292.0,,,,202.7486692973984,,,,,329.0,,1.0,
I,293.0,,,,73.2678131438811,,,,,330.0,,2.0,
I,294.0,,,,82.46445141723333,,,,,331.0,,3.0,
I,295.0,,,,78.94963059059783,,,,,332.0,,2.0,
I,296.0,,,,45.75688943206709,,,,,333.0,,3.0,
I,297.0,,,,38.19877923732347,,,,,335.0,,1.0,
I,298.0,,,,177.2834962874881,,,,,337.0,,0.0,
I,299.0,,,,32.621379925459394,,,,,339.0,,5.0,
I,300.0,,,,21.683534517422753,,,,,340.0,,1.0,
I,301.0,,,,4.557059416457805,,,,,341.0,,3.0,
I,302.0,,,,108.8606565264579,,,,,342.0,,2.0,
I,303.0,,,,107.4045538100798,,,,,345.0,,2.0,
I,304.0,,,,92.12823621937065,,,,,346.0,,2.0,
I,305.0,,,,8.108094840521712,,,,,349.0,,1.0,
I,306.0,,,,519.8772557484119,,,,,350.0,,0.0,
I,307.0,,,,51.17153465288122,,,,,351.0,,2.0,
I,308.0,,,,33.73059019880908,,,,,352.0,,1.0,
I,309.0,,,,46.37996225487099,,,,,353.0,,1.0,
I,310.0,,,,33.20340467440089,,,,,354.0,,0.0,
I,311.0,,,,90.60592775110989,,,,,355.0,,0.0,
I,312.0,,,,132.31398477507395,,,,,356.0,,0.0,
I,313.0,,,,28.699786534941737,,,,,357.0,,3.0,
I,314.0,,,,115.88092998811462,,,,,358.0,,1.0,
I,315.0,,,,1.8978109553083897,,,,,359.0,,0.0,
I,316.0,,,,134.21206894106305,,,,,360.0,,0.0,
I,317.0,,,,153.42281058810997,,,,,361.0,,0.0,
I,318.0,,,,19.53646625609427,,,,,362.0,,1.0,
I,319.0,,,,154.19817593314926,,,,,363.0,,1.0,
I,320.0,,,,103.80729241355182,,,,,365.0,,3.0,
I,321.0,,,,37.923518979486595,,,,,366.0,,2.0,
I,322.0,,,,45.735055310781135,,,,,367.0,,2.0,
I,323.0,,,,58.798443413288354,,,,,368.0,,1.0,
I,324.0,,,,71.28081363255072,,,,,369.0,,3.0,
I,325.0,,,,198.8117653663805,,,,,371.0,,1.0,
I,326.0,,,,193.70348441245147,,,,,372.0,,2.0,
I,327.0,,,,214.5246649196535,,,,,373.0,,1.0,
I,328.0,,,,0.9516444513245369,,,,,374.0,,1.0,
I,329.0,,,,67.78284135119827,,,,,375.0,,0.0,
I,330.0,,,,33.557059662927685,,,,,377.0,,5.0,
I,331.0,,,,232.46715336229207,,,,,378.0,,4.0,
I,332.0,,,,66.67180896702531,,,,,379.0,,0.0,
I,333.0,,,,35.17461600776097,,,,,381.0,,3.0,
I,334.0,,,,87.63982156764024,,,,,383.0,,0.0,
I,335.0,,,,40.208933771754914,,,,,384.0,,2.0,
I,336.0,,,,44.80644680411514,,,,,386.0,,4.0,
I,337.0,,,,227.00052444599436,,,,,387.0,,1.0,
I,338.0,,,,47.78988188526009,,,,,388.0,,1.0,
I,339.0,,,,69.03704692959947,,,,,389.0,,1.0,
I,340.0,,,,132.77187824786554,,,,,390.0,,0.0,
I,341.0,,,,110.88185781826716,,,,,391.0,,1.0,
I,342.0,,,,98.87379922360316,,,,,392.0,,1.0,
I,343.0,,,,43.95705154753194,,,,,393.0,,4.0,
I,344.0,,,,9.586390186639818,,,,,394.0,,0.0,
I,345.0,,,,36.457003602713435,,,,,395.0,,3.0,
I,346.0,,,,60.61754168403396,,,,,396.0,,0.0,
I,347.0,,,,192.5332671029878,,,,,398.0,,1.0,
I,348.0,,,,132.85770325985922,,,,,399.0,,3.0,
I,349.0,,,,122.74544777859293,,,,,401.0,,0.0,
I,350.0,,,,216.45390414293942,,,,,403.0,,1.0,
I,351.0,,,,72.66557169663135,,,,,404.0,,0.0,
I,352.0,,,,59.0602027777659,,,,,405.0,,0.0,
I,353.0,,,,62.679743863217745,,,,,406.0,,2.0,
I,354.0,,,,0.0,,,,,407.0,,2.0,
I,355.0,,,,140.22743037634677,,,,,408.0,,0.0,
I,356.0,,,,151.98171417383963,,,,,409.0,,1.0,
I,357.0,,,,49.61805621724337,,,,,410.0,,1.0,
I,358.0,,,,104.19304310502243,,,,,411.0,,3.0,
I,359.0,,,,37.529473085130284,,,,,412.0,,3.0,
I,360.0,,,,38.82853089748248,,,,,414.0,,0.0,
I,361.0,,,,125.62918827466484,,,,,415.0,,3.0,
I,362.0,,,,45.3383641414177,,,,,416.0,,2.0,
I,363.0,,,,123.42125714453275,,,,,418.0,,1.0,
I,364.0,,,,115.44736239222821,,,,,420.0,,0.0,
I,365.0,,,,40.030476702779545,,,,,421.0,,2.0,
I,366.0,,,,28.84964870380294,,,,,423.0,,0.0,
I,367.0,,,,67.59257196754854,,,,,424.0,,0.0,
I,368.0,,,,202.429422797004,,,,,425.0,,1.0,
I,369.0,,,,8.005056331571529,,,,,426.0,,3.0,
I,370.0,,,,44.550941011909394,,,,,427.0,,1.0,
I,371.0,,,,95.71072652463357,,,,,428.0,,1.0,
I,372.0,,,,105.90217235176853,,,,,429.0,,5.0,
I,373.0,,,,167.2753201398154,,,,,430.0,,1.0,
I,374.0,,,,58.07090983287645,,,,,431.0,,2.0,
I,375.0,,,,53.42184647042688,,,,,432.0,,1.0,
I,376.0,,,,31.97459764625018,,,,,433.0,,1.0,
I,377.0,,,,94.83485652708211,,,,,434.0,,0.0,
I,378.0,,,,59.218393923617484,,,,,435.0,,0.0,
I,379.0,,,,9.206515035011304,,,,,437.0,,1.0,
I,380.0,,,,26.599803476591177,,,,,439.0,,0.0,
I,381.0,,,,97.98069585101366,,,,,440.0,,2.0,
I,382.0,,,,10.269166239403656,,,,,441.0,,3.0,
I,383.0,,,,98.19158050587176,,,,,442.0,,1.0,
I,384.0,,,,110.90498970682108,,,,,443.0,,4.0,
I,385.0,,,,39.23600571964045,,,,,444.0,,0.0,
I,386.0,,,,117.6563419491024,,,,,445.0,,0.0,
I,387.0,,,,63.95624638397764,,,,,446.0,,2.0,
I,388.0,,,,85.16309053455808,,,,,447.0,,1.0,
I,389.0,,,,23.068131614943944,,,,,448.0,,0.0,
I,390.0,,,,29.44403977616917,,,,,451.0,,4.0,
I,391.0,,,,248.1822460796538,,,,,452.0,,3.0,
I,392.0,,,,68.94589867214751,,,,,453.0,,3.0,
I,393.0,,,,57.15506472364162,,,,,454.0,,3.0,
I,394.0,,,,93.44223992885912,,,,,455.0,,4.0,
I,395.0,,,,20.547048554060254,,,,,456.0,,2.0,
I,396.0,,,,214.29576827528246,,,,,457.0,,2.0,
I,397.0,,,,151.5068714035632,,,,,459.0,,1.0,
I,398.0,,,,19.937283301126293,,,,,460.0,,3.0,
I,399.0,,,,188.57031196700157,,,,,461.0,,2.0,
I,400.0,,,,160.85749088234581,,,,,462.0,,0.0,
I,401.0,,,,33.343911913321996,,,,,463.0,,1.0,
I,402.0,,,,9.583659408646607,,,,,465.0,,0.0,
I,403.0,,,,84.97813613422174,,,,,466.0,,1.0,
I,404.0,,,,149.74827416387365,,,,,467.0,,0.0,
I,405.0,,,,139.82848679162603,,,,,468.0,,3.0,
I,406.0,,,,208.32676628451335,,,,,469.0,,0.0,
I,407.0,,,,112.03576494140539,,,,,470.0,,1.0,
I,408.0,,,,327.5351417886598,,,,,471.0,,0.0,
I,409.0,,,,105.95263184996043,,,,,472.0,,1.0,
I,410.0,,,,53.81008830664081,,,,,474.0,,2.0,
I,411.0,,,,224.10261877583608,,,,,475.0,,1.0,
I,412.0,,,,13.201281620045005,,,,,476.0,,2.0,
I,413.0,,,,178.53307668450563,,,,,477.0,,2.0,
I,414.0,,,,47.89667708008543,,,,,478.0,,3.0,
I,415.0,,,,168.3307855535907,,,,,479.0,,5.0,
I,416.0,,,,40.604651551226176,,,,,480.0,,3.0,
I,417.0,,,,109.28386867151298,,,,,482.0,,3.0,
I,418.0,,,,15.392315000951367,,,,,483.0,,2.0,
I,419.0,,,,0.0,,,,,484.0,,4.0,
I,420.0,,,,82.31888336540092,,,,,485.0,,0.0,
I,421.0,,,,27.517910137455253,,,,,486.0,,0.0,
I,422.0,,,,65.49255431185126,,,,,489.0,,0.0,
I,423.0,,,,165.90328775996852,,,,,490.0,,0.0,
I,424.0,,,,153.66756950795758,,,,,491.0,,2.0,
I,425.0,,,,371.6157214813288,,,,,493.0,,0.0,
I,426.0,,,,48.50543724017175,,,,,494.0,,0.0,
I,427.0,,,,101.31645299434295,,,,,495.0,,1.0,
I,428.0,,,,132.58723408170152,,,,,496.0,,3.0,
I,429.0,,,,307.23117762036924,,,,,497.0,,2.0,
I,430.0,,,,178.09601044846872,,,,,498.0,,1.0,
I,431.0,,,,75.2963210348694,,,,,499.0,,2.0,
I,432.0,,,,21.56082459473624,,,,,500.0,,2.0,
I,433.0,,,,95.8180251166871,,,,,501.0,,2.0,
I,434.0,,,,214.14556864381004,,,,,502.0,,1.0,
I,435.0,,,,40.49677451142561,,,,,504.0,,1.0,
I,436.0,,,,120.02166458996126,,,,,506.0,,1.0,
I,437.0,,,,27.135315166684443,,,,,507.0,,3.0,
I,438.0,,,,65.54887401631633,,,,,508.0,,3.0,
I,439.0,,,,151.34855329779558,,,,,510.0,,2.0,
I,440.0,,,,64.94975368362385,,,,,511.0,,2.0,
I,441.0,,,,10.133090103196828,,,,,512.0,,1.0,
I,442.0,,,,69.76309282928229,,,,,513.0,,2.0,
I,443.0,,,,1.8166735796423494,,,,,515.0,,1.0,
I,444.0,,,,69.05577088920776,,,,,516.0,,0.0,
I,445.0,,,,91.2408103577337,,,,,517.0,,2.0,
I,446.0,,,,39.8028238746892,,,,,518.0,,0.0,
I,447.0,,,,179.56605877766196,,,,,519.0,,3.0,
I,448.0,,,,9.515519942406618,,,,,520.0,,0.0,
