"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"9462770","09015462112006242000003361S5","650400 NETO LA OBRERA","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","5 DE FEBRERO","CALLE","FRAY JUAN DE TORQUEMADA","CALLE","MANUEL CABALLERO","CALLE","ISABEL LA CATÓLICA","401",,,,,,"COLONIA","OBRERA",,,,"06800","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1407","004",,"OSCAR.ABREGO@ELEKTRA.COM.MX",,"Fijo","19.40868845","-99.13760422","2023-11"
"9399230","09015462112006222000003361S7","650448 NETO DR. ANDRADE","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","DOCTOR AGUSTÍN ANDRADE","CALLE","DOCTOR MIGUEL SILVA","CALLE","DOCTOR DURÁN","CALLE","DOCTOR BARRAGÁN","258",,,,,,"COLONIA","DOCTORES",,,,"06720","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1233","002",,"OSCAR.ABREGO@ELEKTRA.COM.MX",,"Fijo","19.41192388","-99.14712542","2023-11"
"9431818","09015462112007121001003361S0","650605 NETO PEÑA Y PEÑA","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","MANUEL DE LA PEÑA Y PEÑA","CALLE","MANUEL DOBLADO","EJE VIAL","1 ORIENTE (VIDAL ALCOCER)","CALLE","NACIONAL","57",,,,,,"COLONIA","CENTRO AREA 3",,,,"06020","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0589","009",,"OSCAR.ABREGO@ELEKTRA.COM.MX",,"Fijo","19.44011888","-99.12416943","2023-11"
"12322278","09015462112007922000003361S1","650615 NETO BEETHOVEN","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","BEETHOVEN","CALLE","WAGNER","CALLE","ADELINA PATTI","CALLE","RICARDO CASTRO","27",,,,,,"COLONIA","PERLAVILLO",,,,"06220","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0038","011",,,"WWW.TIENDASNETO.COM.MX","Fijo","19.45997508","-99.13000867","2026-04"
"9402423","09015462112006442000003361S1","651090 NETO TENOCHTITLAN TEPITO","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","TENOCHTITLÁN","CALLE","PEÑÓN","CALLE","CONSTANCIA","CALLE","JESÚS CARRANZA","108",,,,,,"COLONIA","MORELOS",,,,"06200","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0343","005",,"OSCAR.ABREGO@ELEKTRA.COM.MX",,"Fijo","19.44961484","-99.12865947","2023-11"
"6318536","09011462112000161022003361S2","651566 NETO TLATELOLCO","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","GENERAL MANUEL GONZALEZ","CALLE","PROLONGACIÓN ZARAGOZA","EJE VIAL","1 PONIENTE (PROLONGACIÓN GUERRERO)","CALLE","VENUS","285",,,,,,"COLONIA","SAN SIMON TOLNAHUAC",,,,"06920","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0076","023",,"OSCAR.ABREGO@ELEKTRA.COM.MX","WWW.TIENDASNETO.COM.MX","Fijo","19.45653508","-99.14528675","2010-07"
"12320819","09015462112007912000003361S2","651590 NETO MERCADO SABINO","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","SABINO","CALLE","ELIGIO ANCONA","CALLE","MANIEL CARPIO","CALLE","FRESNO","212",,,,,,"COLONIA","SANTA MARÍA LA RIBERA",,,,"06400","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0466","002",,,"WWW.TIENDASNETO.COM.MX","Fijo","19.45165749","-99.1595113","2026-04"
"6317724","09015462112003022022003361S4","652986 NETO SABINO","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","SABINO","CALLE","LOTO","CALLE","MANUEL CARPIO","CALLE","NARANJO","201",,,,,,"COLONIA","SANTA MARIA LA RIVERA",,,,"03328","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0466","012","5510795703","OSCAR.ABREGO@ELEKTRA.COM.MX",,"Fijo","19.45122129","-99.15946258","2014-12"
"886813","09015462112003962012003361S1","653840 NETO MANUEL DOBLADO","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","MANUEL DOBLADO","CALLE","NACIONAL","CALLE","JOSÉ JOAQUÍN HERRERA","EJE VIAL","1 ORIENTE (VIDAL ALCOCER)","93",,,,,,"COLONIA","CENTRO AREA 3",,,,"06020","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0589","010","5510795703","OSCAR.ABREGO@ELEKTRA.COM","WWW.TIENDASNETO.COM.MX","Fijo","19.43944859","-99.1251158","2014-12"
"6317722","09015462112003002022003361S6","653898 NETO ROSAS MORENO","TIENDAS SUPER PRECIO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","JOSÉ ROSAS MORENO","AVENIDA","RIBERA DE SAN COSME","CALLE","ALFONSO HERRERA","CALLE","MIGUEL E. SCHULTZ","8",,,,,,"COLONIA","SAN RAFAEL",,,,"06470","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0697","017","5510795703","OSCAR.ABREGO@ELEKTRA.COM.MX",,"Fijo","19.44137316","-99.16053294","2014-12"
"6231992","09015462112002773001008154S3","7 ELEVEN SUC 0062 LONDRES","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","VARSOVIA","CALLE","LONDRES","CALLE","HAMBURGO","CALLE","PRAGA","45",,,,,,"COLONIA","JUAREZ",,,,"06500","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0983","005",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42373334","-99.16767789","2010-07"
"6231991","09015462112002072001008154S0","7 ELEVEN SUC 0164 FRONTERA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","FRONTERA","EJE VIAL","2-A SUR (SAN LUIS POTOSÍ)","EJE VIAL","2 SUR (AVENIDA QUERÉTARO)","CALLE","MÉRIDA","199",,,,,,"COLONIA","ROMA NORTE",,,,"06700","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1110","003",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.41509399","-99.15493636","2010-07"
"6231996","09015462112002733001008154S7","7 ELEVEN SUC 0214 ATLIXCO","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","VICENTE SUÁREZ","AVENIDA","TAMAULIPAS","CALLE","ATLIXCO","AVENIDA","CAMPECHE","100","L-A",,,,,"COLONIA","HIPODROMO",,,,"06100","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1318","012",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.41124741","-99.17507821","2010-07"
"6232009","09015462112001462002008154S4","7 ELEVEN SUC 0256 MORELIA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","PUEBLA","CALLE","FRONTERA","CALLE","MORELIA","AVENIDA","CHAPULTEPEC","41","L-C",,,,,"COLONIA","COLONIA ROMA NORTE",,,,"06700","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1017","012",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42382157","-99.15612866","2010-07"
"6231993","09015462112002783001008154S2","7 ELEVEN SUC 0260 NUEVA CHAPULTEPEC","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","AVENIDA","CHAPULTEPEC","CALLE","ACAPULCO","CALLE","TAMPICO","CALLE","CERRADA ACAPULCO","540",,,,,,"COLONIA","CONDESA",,,,"06140","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1089","009",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42068724","-99.17496836","2010-07"
"6232025","09015462112001342001008154S8","7 ELEVEN SUC 0354 ALFONSO REYES","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","ATLIXCO","CALLE","ALFONSO REYES","AVENIDA","CAMPECHE","CALLE","AMATLÁN","175",,,,,,"COLONIA","CONDESA",,,,"06140","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1318","014",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.40873772","-99.17677783","2010-07"
"6232016","09015462112002763001008154S4","7 ELEVEN SUC 0510 TOKIO","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","TOKIO","EJE VIAL","3 PONIENTE (SEVILLA)","CALLE","TOLEDO","CALLE","HAMBURGO","66",,,,,,"COLONIA","JUAREZ",,,,"06600","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0945","010",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42343449","-99.17229029","2010-07"
"9394743","09015462112006682001008154S2","7 ELEVEN SUC 0514 GENOVA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","LIVERPOOL","CALLE","GÉNOVA","CALLE","AMBERES","CALLE","LONDRES","123","L-E",,,,,"COLONIA","JUAREZ",,,,"06270","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","095A","001",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42459108","-99.16357247","2024-05"
"6232022","09015462112001452001008154S5","7 ELEVEN SUC 0526 FILOMENO MATA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","5 DE MAYO","CALLE","BOLÍVAR","CALLE","FILOMENO MATA","CALLE","FRANCISCO I MADERO","17",,,,"15","A","COLONIA","CENTRO AREA 2 CUAUHTEMOC",,,,"06010","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0767","001",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.43448019","-99.1392361","2010-07"
"6232956","09015462112002372001008154S4","7 ELEVEN SUC 0539 RIO NEVA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","AVENIDA","PASEO DE LA REFORMA","CALLE","RÍO NEVA","CALLE","RÍO MARNE","CALLE","RÍO LERMA","199",,,,,,"COLONIA","CUAUHTEMOC",,,,"06500","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0837","004",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.43027559","-99.16173818","2010-07"
"6232954","09015462112002813001008154S7","7 ELEVEN SUC 0540 RÍO ELBA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","RÍO ELBA","CALLE","RÍO ATOYAC","CALLE","RÍO LERMA","CALLE","RÍO RÓDANO","43",,,,,,"COLONIA","CUAUHTEMOC",,,,"06500","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0930","015",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42512567","-99.17499602","2010-07"
"6232948","09015462112002692001008154S5","7 ELEVEN SUC 0568 COL.JUAREZ","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","LIVERPOOL","CALLE","AMBERES","CALLE","GÉNOVA","CALLE","LONDRES","123","L-E",,,,,"COLONIA","JUAREZ",,,,"06600","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","095A","001",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42461383","-99.16352411","2010-07"
"6232855","09015462112001612001008154S4","7 ELEVEN SUC 0570 NAPOLES","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","NÁPOLES","CALLE","LIVERPOOL","CALLE","LONDRES","CALLE","HAVRE","39",,,,,"L-A P.B","COLONIA","JUAREZ",,,,"06600","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0841","006",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42711794","-99.16023535","2010-07"
"6232925","09015462112002142001008154S1","7 ELEVEN SUC 0583 ISABEL LA CATOLICA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","AVENIDA","JOSÉ MARÍA IZAZAGA","CALLE","ISABEL LA CATÓLICA","CALLE","BOLÍVAR","CALLE","SAN JERÓNIMO","74","L-A",,,,,"COLONIA","CENTRO AREA 2 CUAUHTEMOC",,,,"06010","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","088A","012",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42640196","-99.13756747","2010-07"
"6232929","09015462112001662002008154S9","7 ELEVEN SUC 0602 NIZA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","AVENIDA","INSURGENTES SUR","CALLE","LONDRES","CALLE","LIVERPOOL","CALLE","GÉNOVA (VENUSTIANO CARRANZA)","105",,,,,"L","COLONIA","CENTRO CUAUHTEMOC",,,,"06080","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","095A","002",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42563634","-99.16219659","2010-07"
"11772360","09015462112007664000008154S9","7 ELEVEN SUC 0610 ALAMEDA CENTRAL","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","JUAREZ","CALLE","DOLORES","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","30",,,,,"L - A1","COLONIA","CENTRO (AREA 5)",,,,"06050","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0748","010","8126211426",,,"Fijo","19.43445194","-99.14315355","2025-04"
"6232931","09015462112001672001008154S8","7 ELEVEN SUC 0611 BALDERAS","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","INDEPENDENCIA","CALLE","AZUETA","AVENIDA","BALDERAS","AVENIDA","JUÁREZ","101",,,,,,"COLONIA","CENTRO CUAUHTEMOC",,,,"06050","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0748","026",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.43382665","-99.1474133","2010-07"
"6232947","09015462112001402001008154S0","7 ELEVEN SUC 0641 CAMARA DE SENADORES","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","VENUSTIANO CARRANZA","CALLE","BOLÍVAR","CALLE","ISABEL LA CATÓLICA","CALLE","16 DE SEPTIEMBRE","37",,,,,,"COLONIA","CENTRO AREA 1 CUAUHTEMOC",,,,"06000","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0818","007",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.43160077","-99.13834229","2010-07"
"6232944","09015462112002412001008154S8","7 ELEVEN SUC 0651 PLAZA DE LA REPUBLICA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","AVENIDA DE LA REPÚBLICA","CALLE","JOSÉ MARÍA IGLESIAS","CALLE","PONCIANO ARRIAGA","CALLE","TOMÁS ALVA EDISON","31",,,,,"P.B","COLONIA","CENTRO CUAUHTEMOC",,,,"06010","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","070A","002",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.43683872","-99.1542614","2010-07"
"6232943","09015462112001812001008154S0","7 ELEVEN SUC 0671 LUIS MOYA","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","LUIS MOYA","CALLE","ARTÍCULO 123","CALLE","INDEPENDENCIA","CALLE","REVILLAGIGEDO","31",,,,,,"COLONIA","CENTRO AREA 2 CUAUHTEMOC",,,,"06010","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0748","008",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.43332646","-99.1450868","2010-07"
"6232939","09015462112001572001008154S0","7 ELEVEN SUC 0683 JOSE MA. IGLESIAS","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","AVENIDA","MÉXICO-TENOCHTITLAN","CALLE","EZEQUIEL MONTES","CALLE","JOSÉ MARÍA IGLESIAS","CALLE","IGNACIO MARISCAL","98",,,,,,"COLONIA","TABACALERA",,,,"06030","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","070A","011",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.43926668","-99.15490407","2010-07"
"6232937","09015462112001982001008154S1","7 ELEVEN SUC 0690 SAN COSME","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","JOSÉ ROSAS MORENO","AVENIDA","RIBERA DE SAN COSME","CALLE","JOAQUÍN GARCÍA ICAZBALCETA","CALLE","IGNACIO MANUEL ALTAMIRANO",,"SN",,,,,"COLONIA","SAN RAFAEL",,,,"06470","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","0682","014",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.441652","-99.16064362","2010-07"
"6232961","09015462112001602001008154S5","7 ELEVEN SUC 0698 AMSTERDAM","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","AVENIDA","MICHOACÁN","AVENIDA","INSURGENTES SUR","AVENIDA","AMSTERDAM","CALLE","TEOTIHUACÁN","247",,,,,,"COLONIA","HIPODROMO CONDESA",,,,"06140","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1341","022",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.41074228","-99.16780171","2010-07"
"6232938","09015462112001932001008154S6","7 ELEVEN SUC 0707 GENERAL GABRIEL HDEZ","7-ELEVEN MEXICO","462112","Comercio al por menor en minisupers","11 a 30 personas","AVENIDA","DOCTOR RÍO DE LA LOZA","AVENIDA","NIÑOS HÉROES","CALLE","DOCTOR MIGUEL FRANCISCO JIMÉNEZ","CALLE","DOCTOR LAVISTA","43",,,,,,"COLONIA","DOCTORES",,,,"06720","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1534","008",,"PRIVACIDAD-DATOS@ICONN.COM.MX","WWW.7-ELEVEN.COM.MX","Fijo","19.42518362","-99.14756908","2010-07"
