"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"9472748","19039468411003613000008448S8","OXXO GAS SUC CONCHELLO MTD E05921","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","JOSÉ ÁNGEL CONCHELLO","CALLE","Camino a Santo Domingo","CALLE","Independencia","AVENIDA","San Nicolás","921",,,,,,"COLONIA","SIN NOMBRE DE COL 24",,,,"64520","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0993","031",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.69490549","-100.29784825","2024-05"
"6512330","19039468411001523000008448S1","OXXO GAS SUC CONSTITUCION MTY 55TQU","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","CONSTITUCIÓN","AVENIDA","Constituyentes de Nuevo León","CALLE","Tlalpan","CALLE","Valencia","3908",,,,,,"COLONIA","CHURUBUSCO",,,,"64590","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1402","013",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68329506","-100.26271121","2016-01"
"6235777","19039468411001033000008448S1","OXXO GAS SUC DEPORTIVA MTY 55WBG","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","MIGUEL ALEMÁN VALDÉS","CALLE","San Ángel","AVENIDA","Constituyentes de Nuevo León","CALLE","Tepeyac","4345",,,,,,"COLONIA","SERVICIOS GASOLINEROS DE MEXICO",,,,"64590","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1402","002",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68695205","-100.26374624","2010-07"
"6217098","19039468411000632000008448S6","OXXO GAS SUC FRANCISCOBELTRAN MTY 55XNE","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","CHURUBUSCO","CALLE","Vía Tampico","CALLE","Ingeniero Francisco Beltrán","OTRO(ESPECIFIQUE)","Manzana o Edificación Contigua","750",,,,,,"NINGUNO","NINGUNO",,,,"64560","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1366","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.69179698","-100.26855953","2010-07"
"6234851","19039468411001163000008448S6","OXXO GAS SUC GARZA SADA MTY 55FPJ","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","2 DE ABRIL-JESÚS DIONISIO GONZÁLEZ","AVENIDA","Eugenio Garza Sada","CALLE","Pirineos","OTRO(ESPECIFIQUE)","NINGUNO","220",,,,,,"COLONIA","ROMA",,,,"64700","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2010","001",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.65564787","-100.29476856","2010-07"
"2969116","19039468411002212000008448S1","OXXO GAS SUC JIMENEZ MTY E09578","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","JOSE MARIA ARTEAGA",,,,,,,"957",,,,,,"NINGUNO","NINGUNO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1506","023",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68341236","-100.31581166","2014-12"
"6269366","19019468411000144001008448S9","OXXO GAS SUC LAS TORRES MTY 518693","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","LÁZARO CÁRDENAS","AVENIDA","Doctor Atl","AVENIDA","Diego Rivera","AVENIDA","María Izquierdo","2517",,,,,,"UNIDAD HABITACIONAL","RESIDENCIAL SAN AGUSTIN",,,,"66260","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0399","041",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.64855945","-100.32903944","2010-07"
"9239218","19039468411003143000008448S6","OXXO GAS SUC LUIS MORA MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","VICENTE GUERRERO","CALLE","Democracia","AVENIDA","Cristóbal Colón","AVENIDA","José María Luis Mora","1234",,,,,,"NINGUNO","NINGUNO",,,,"64780","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1258","024",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68669761","-100.312043","2020-04"
"6213351","19039468411001903000008448S5","OXXO GAS SUC LUX MTD 55JEB","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","ALFONSO REYES","CALLE","Pólux","CALLE","Lux","PRIVADA","Privada de Lux","209",,,,,,"COLONIA","PASEO DEL CONTRY",,,,"64840","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","210A","040",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.64047444","-100.28231778","2014-12"
"9472750","19039468411003663000008448S3","OXXO GAS SUC MM DEL LLANO MTD E04750","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","FÉLIX URESTI GÓMEZ","CALLE","Manuel María del Llano","CALLE","Albino Espinosa","CALLE","Joaquín Garza Leal","304",,,,,,"COLONIA","CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1578","028",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.67673257","-100.29795539","2024-05"
"6235953","19026468411000473000008448S7","OXXO GAS SUC PALACIO FEDERAL MTY 55DZL","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","BENITO JUÁREZ","CALLE","Cuauhtémoc","CALLE","Doctor José Sixto Verduzco","CALLE","Independencia",,"SN",,,,,"COLONIA","ZONA CENTRO",,,,"67100","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","029A","020",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.67962829","-100.2653435","2010-07"
"3034246","19039468411001043000008448S0","OXXO GAS SUC PARICUTIN MTY 55REU","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","PEDRO MARTÍNEZ","AVENIDA","Eugenio Garza Sada","CALLE","Paricutín","CALLE","Genaro Garza García","1807",,,,,,"COLONIA","NUEVO REPUEBLO",,,,"64700","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1760","043",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.66279028","-100.29762571","2010-07"
"6792441","19039468411002553000008448S7","OXXO GAS SUC REVOLUCION MTY","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","REVOLUCIÓN","CALLE","John F. Kennedy","CALLE","Camino al Diente","OTRO(ESPECIFIQUE)","Manzana o Edificación Contigua","5200",,,,,,"COLONIA","CONTRY LA SILLA",,,,"64880","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2241","028",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.62589271","-100.27346288","2017-03"
"6371277","19039468411001103002008448S2","OXXO GAS SUC SEMEX MTD 55LHH","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","CHAPULTEPEC","CALLE","Elías Reynoso Santana","CALLE","Agustín Lara Norte","CALLE","Nueva Progreso","1837",,,,,,"COLONIA","BUENOS AIRES",,,,"64800","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2754","036",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.66688286","-100.2810373","2010-07"
"2923247","19039468411000963000008448S0","OXXO GAS SUC TERMINAL II MTD 55EOK","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","FÉLIX URESTI GÓMEZ","CALLE","Progreso","CALLE","Jesús M. Garza","CALLE","Joaquín Garza Leal","1602",,,,,,"COLONIA","TERMINAL",,,,"64580","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4572","024",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68751236","-100.2964542","2010-07"
"6372622","19039468411001762000008448S5","OXXO GAS SUC UNIVERSIDAD II E04679","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","AVENIDA","CUAUHTÉMOC","CALLE","Juan Guzmán","CALLE","Aquiles Serdán","CALLE","José Mariano Jiménez","1581",,,,,,"COLONIA","SARABIA",,,,"64490","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1258","007",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.68853915","-100.31660018","2010-07"
"6512323","19039468411001633000008448S8","OXXO GAS SUC VILLA LAS FUENTES MTY 55DSN","SERVICIOS GASOLINEROS DE MEXICO SA DE CV","468411","Comercio al por menor de gasolina y diesel","11 a 30 personas","CALLE","SENDERO DEL DORADO","CALLE","Paseo del Agua","CALLE","Senda del Acahual","CALLE","Sendero Encantado","5911",,,,,,"COLONIA","VILLA LAS FUENTES",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3733","015",,"ATENCIONCLIENTES@OXXOGAS.COM","WWW.OXXOGAS.COM","Fijo","25.61060612","-100.27053447","2016-01"
"9311232","19019462111000261000008202S8","OXXO SUC 500B7 FASHION DRIVE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","DIEGO RIVERA","AVENIDA","Lázaro Cárdenas","AVENIDA","Batallón San Patricio","AVENIDA","Real San Agustín","1000",,,,,,"COLONIA","RESIDENCIAL SAN AGUSTIN",,,,"66260","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0399","023",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.650507","-100.33442195","2020-11"
"6851734","19026462112003922000008202S0","OXXO SUC 500NW LEON MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LEÓN","CALLE","Monclova","CALLE","Triunfo de la República","CALLE","Taxco","122","PONIENTE",,,,,"COLONIA","PARAISO",,,,"67140","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0425","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67375367","-100.27046296","2018-11"
"6797031","19026462112003681000008202S2","OXXO SUC 500SJ VICTORIA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","INSURGENTES","PRIVADA","Dieciséis","CALLE","Victoria","CALLE","Uno","434",,,,,,"COLONIA","MARTE",,,,"67144","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0552","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67294223","-100.2516098","2017-11"
"6851877","19039462112010002000000000S5","OXXO SUC 500TZ MERIDIANO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","DOCTOR JOSÉ MARÍA COS","CALLE","IGNACIO ALLENDE","CALLE","MARIANO MATAMOROS","CALLE","DIEGO DE MONTEMAYOR","731","SUR","EDIFICIO SIN NOMBRE","PISO 1",,,"COLONIA","MONTERREY CENTRO","EDIFICIO COMERCIAL Y DE SERVICIOS","TORRE MERIDIANO","B","64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1690","043",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66917827","-100.30848494","2024-05"
"9427446","19039462112011562000008202S7","OXXO SUC 5014A PLAZA REVOLUCION MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","IGNACIO ALTAMIRANO","AVENIDA","Federico Gómez García","AVENIDA","Chapultepec","AVENIDA","Revolución",,"300 LOCAL 105",,,,,"COLONIA","BUENOS AIRES",,,,"64800","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2754","039",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66762114","-100.28331278","2024-05"
"6850558","19039462112010012000008202S4","OXXO SUC 501DM CHIHUAHUA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LIBERTAD","CALLE","Durango","CALLE","Castelar JuanPablo II","CALLE","Chihuahua","1004",,,,,,"COLONIA","INDEPENDENCIA",,,,"64720","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1987","008",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65731455","-100.30784223","2018-11"
"6850561","19039462112010032000008202S2","OXXO SUC 501W2 TERMINAL CUAUHTEMOC MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CRISTÓBAL COLÓN","AVENIDA","Cuauhtémoc","AVENIDA","José María Pino Suárez","CALLE","Ninguno",,"SN",,,,,"COLONIA","MONTERREY CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1258","027",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68628801","-100.31707657","2018-11"
"9397104","19041462112000932000008202S1","OXXO SUC 5025V GUERRERO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","VICENTE GUERRERO","CALZADA","Francisco I. Madero","CALLE","José María Arteaga","AVENIDA","Licenciado Benito Juárez",,"150",,,,,"COLONIA","CENTRO",,,,"66650","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1510","021",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68309985","-100.31247903","2024-05"
"6370823","19039462112000201000008202S5","OXXO SUC 502R8 CAMPUS TEC MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","EUGENIO GARZA SADA","CALLE","Ninguno","CALLE","Carlos Osuna","CALLE","Sevilla","2501",,,,,,"COLONIA","INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY",,,,"64700","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","210A","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.6455537","-100.28848237","2010-07"
"9444110","19026462112004812000008202S2","OXXO SUC 503Q5 PUESTA DEL SOL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","VALPARAÍSO","CALLE","Puesta del Valle","CALLE","Puesta del Bosque","CALLE","Puesta de los Encinos",,"1300",,,,,"COLONIA","PUESTA DE SOL",,,,"67174","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0548","043",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.663827","-100.25766398","2024-05"
"6847578","19039462112009902000008202S9","OXXO SUC 5049T BASILICA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LIBERTAD","CALLE","Zacatecas","CALLE","Guanajuato","CALLE","Castelar JuanPablo II","202",,,,,,"COLONIA","INDEPENDENCIA",,,,"64720","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1898","008",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65872418","-100.31564899","2018-03"
"9467965","19039462112011932000008202S2","OXXO SUC 504FL GARIBALDI MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","15 DE MAYO","CALLE","José Garibaldi","ANDADOR","Colegio Civil","CALLE","Juan Ignacio Ramón",,"270",,,,,"COLONIA","MONTERREY CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","018",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67215452","-100.31707273","2024-05"
"9405407","19039462112011672000008202S4","OXXO SUC 504TA CANTU MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","SEGUNDA DE SAN FRANCISCO","CALLE","Álvaro Obregón","AVENIDA","San Nicolás","CALLE","Magnolia",,"1327",,,,,"COLONIA","CANTU",,,,"64550","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0993","014",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69372518","-100.29981725","2024-05"
"9395839","19039462112011702000008202S9","OXXO SUC 5051Q ISAAC GARZA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ISAAC GARZA","AVENIDA","Cuauhtémoc","CALLE","José Mariano Jiménez","CALLE","General Jerónimo Treviño","449","A",,,,,"UNIDAD HABITACIONAL","CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1506","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68099024","-100.31743523","2024-05"
"6850861","19039462112010342000008202S5","OXXO SUC 5059Y PLAZA FLORIDA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PEDRO MARTÍNEZ","CALLE","Cuarta Zona","CALLE","Tercera Zona","CALLE","Genaro Garza García","2001",,,,,,"COLONIA","CARACOL",,,,"64810","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1775","034",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66237884","-100.29549672","2018-11"
"6850695","19039462112010262000008202S5","OXXO SUC 505JI SENDERO SUR MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","SENDERO SUR","CALLE","Puerto Hipólito","CALLE","Puerto Alvarado","CALLE","Puerto Marqués","3752",,,,,,"COLONIA","LAS BRISAS",,,,"64780","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2260","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.62716364","-100.28600335","2018-11"
"6846827","19019462112001132000008202S3","OXXO SUC 506AE LOSOLES MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","LÁZARO CÁRDENAS","AVENIDA","Diego Rivera","AVENIDA","Doctor Atl","AVENIDA","María Izquierdo","2400",,,,,,"COLONIA","RESIDENCIAL SAN AGUSTIN",,,,"66260","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0399","041",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65078281","-100.33302858","2018-03"
